"id","cowcode","location","latitude","longitude","asciiname","event_date","side","actors","issue","scope","part_violence","sec_engagement","numparticipants","avg_numparticipants","source","version"
46905,700,1142178,31.47265,61.51422,"Faizabad",2015-10-17,1,"religious scholars;influential figures;civil society activists","against:Taleban's acts of violence",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
46872,700,1142178,31.47265,61.51422,"Faizabad",2015-10-03,1,"religious scholars;influential figures;civil society activists","against:Taleban's acts of violence",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
332286,700,1142170,37.11664,70.58002,"Fayzabad",2022-10-30,1,"women","for:women rights;for:education for women",0,NA,2,"NA",NA,"BBC Monitoring: International Reports",4
231398,700,1142170,37.11664,70.58002,"Fayzabad",2021-06-08,1,"","against:growing insecurity;against:lack of electricity and water",0,1,3,"",NA,"BBC Monitoring: International Reports",4
231401,700,1142170,37.11664,70.58002,"Fayzabad",2021-06-08,1,"","for:clear water supply;for:security;for:electricity;for:construction of roads",0,NA,2,"",NA,"BBC Monitoring: International Reports",4
330985,700,1141857,33.59744,69.22592,"Gardez",2022-09-10,1,"girls","against:closing of secondary schools",0,0,2,"dozens",25,"Agence France Presse - English",4
330986,700,1141857,33.59744,69.22592,"Gardez",2022-09-10,1,"girls;students","against:closing of secondary schools for women",0,NA,NA,"dozens",25,"Associated Press International",4
146858,700,1141857,33.59744,69.22592,"Gardez",2020-07-29,0,"","for:casefire declared by the government and the Taliba;against:Pakistan's cross-border shelling",0,NA,NA,"dozens",25,"BBC Monitoring: International Reports",4
46679,700,1141857,33.59744,69.22592,"Gardez",2015-09-08,1,"residents","for:including nationality and religion on the new electronic ID cards",0,NA,NA,"hundreds",200,"BBC Monitoring: International Reports",4
146811,700,1141269,33.55391,68.42096,"Ghazni",2020-06-06,1,"teachers of private schools;owners of private schools","for:government to pay their salaries;for:exempt them from paying tax during Covid-19 lockdown",1,NA,NA,"dozens",25,"BBC Monitoring: International Reports",4
47079,700,1141269,33.55391,68.42096,"Ghazni",2015-11-22,1,"","against:beheading of seven civilians;for:identifying and punishing the perpetrators",0,NA,NA,"hundreds",200,"BBC Monitoring: International Reports",4
46970,700,1141269,33.55391,68.42096,"Ghazni",2015-11-10,1,"","against:beheading of seven civilians",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
38107,700,1141269,33.55391,68.42096,"Ghazni",2015-05-01,1,"","against:police officer being involved in administrative corruption",1,NA,NA,"",NA,"BBC Monitoring: International Reports",4
231379,700,1140605,34.21223,62.21235,"Guzarah",2021-05-30,0,"","for:support of government forces",0,NA,NA,"dozens",25,"BBC Monitoring: International Reports",4
36156,700,1139715,34.42647,70.45153,"Tarun City",2015-01-25,1,"journalists","for:urging the government to detain killers of a reporter",1,NA,NA,"",NA,"BBC Monitoring: International Reports",4
332388,700,1139714,36.7699,65.88098,"Jalalabad",2022-12-21,1,"male students","against:Taliban university ban for women",0,NA,NA,"NA",NA,"Agence France Presse - English",4
332384,700,1139714,36.7699,65.88098,"Jalalabad",2022-12-21,1,"male students","against:Taliban university ban for women",0,NA,NA,"NA",NA,"Agence France Presse - English",4
146897,700,1139714,36.7699,65.88098,"Jalalabad",2020-08-13,1,"students of state-run universities;students of private universities","for:exempt them from paying dormitories' rents during the quarantine period",1,NA,NA,"",NA,"BBC Monitoring: International Reports",4
38087,700,1139714,36.7699,65.88098,"Jalalabad",2015-04-21,1,"civil society activists;residents","against:president not declaring a national mourning for recent suicide attacks",0,NA,NA,"hundreds",200,"BBC Monitoring: International Reports",4
37188,700,1139714,36.7699,65.88098,"Jalalabad",2015-03-14,1,"leaders of the Shinwar and Ghanikhail tribes","against:killing of civilians",0,NA,NA,"",NA,"BBC Monitoring: International Reports",4
35161,700,1139714,36.7699,65.88098,"Jalalabad",2014-07-10,1,"residents","for:removal of slaughterhouses",0,0,NA,"",NA,"BBC Monitoring: International Reports",4
332397,700,1138958,34.52813,69.17233,"Kabul",2022-12-23,1,"male students of the Kabul Polytechnic University","against:Taliban university ban for women",0,NA,NA,"60",60,"BBC Monitoring: International Reports",4
332389,700,1138958,34.52813,69.17233,"Kabul",2022-12-22,1,"women","against:Taliban university ban for women",0,NA,2,"small group;two dozen",25,"Agence France Presse - English",4
332396,700,1138958,34.52813,69.17233,"Kabul",2022-12-22,1,"women","against:Taliban university ban for women",0,NA,NA,"NA",NA,"BBC Monitoring: International Reports",4
332395,700,1138958,34.52813,69.17233,"Kabul",2022-12-22,1,"women","against:Taliban university ban for women",0,NA,2,"NA",NA,"BBC Monitoring: International Reports",4
332392,700,1138958,34.52813,69.17233,"Kabul",2022-12-22,1,"women","against:Taliban university ban for women",0,NA,2,"NA",NA,"Agence France Presse - English",4
332390,700,1138958,34.52813,69.17233,"Kabul",2022-12-22,1,"women","against:Taliban university ban for women",0,NA,2,"NA",NA,"BBC Monitoring: International Reports",4
332383,700,1138958,34.52813,69.17233,"Kabul",2022-12-21,1,"women;students","against:Taliban university ban for women",0,NA,NA,"NA",NA,"Agence France Presse - English",4
332387,700,1138958,34.52813,69.17233,"Kabul",2022-12-21,1,"women","against:Taliban university ban for women",0,NA,2,"hundreds",200,"Agence France Presse - English",4
12534,700,1138958,34.52813,69.17233,"Kabul",2010-05-20,1,"Hazara MPs","for:getting the nomads out of Behsud;for:strict government actions",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12530,700,1138958,34.52813,69.17233,"Kabul",2010-05-18,1,"Hazara MPs","against:government's inattention to address the dispute between nomads and residents of Behsud",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12529,700,1138958,34.52813,69.17233,"Kabul",2010-05-15,1,"women activists","for:women's rights;for:more government involvement regarding that issue",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12518,700,1138958,34.52813,69.17233,"Kabul",2010-05-10,1,"","against:unfair distribution of land plots in Kabul city",2,2,2,"200",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12517,700,1138958,34.52813,69.17233,"Kabul",2010-05-10,1,"residents of Kabul","against:distribution of land plots of Dasht e Padola",2,2,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12515,700,1138958,34.52813,69.17233,"Kabul",2010-05-08,1,"students of Kabul University","against:execution of Afghan refugees by Iranian government;against:Iranian government",0,0,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
15952,700,1138336,31.61332,65.71013,"Kandahar",2011-04-02,1,"","against:burning of a copy of the Koran by an American pastor in the US;against:current government",0,3,3,"",NA,"Agence France Presse -- English",1
15981,700,1138336,31.61332,65.71013,"Kandahar",2011-04-02,1,"","against:burning of a copy of Koran by American pastor in US;against:Karzai's government",0,3,3,"",NA,"Agence France Presse -- English",1
15591,700,1138336,31.61332,65.71013,"Kandahar",2011-03-10,1,"","against:civilian killings by foreign forces;against:Afghan's security forces",0,NA,1,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
15590,700,1138336,31.61332,65.71013,"Kandahar",2011-03-10,1,"","against:civilian killings by foreign forces;against:Kabul administration",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12432,700,1138336,31.61332,65.71013,"Kandahar",2010-04-13,1,"men","against:killing of civilians by security forces;against:current government",0,1,NA,"200",200,"Agence France Presse -- English",1
12430,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"men","against:civilian killings by foreign forces;against:current government",0,3,3,"200",200,"Agence France Presse -- English",1
12434,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"local residents","against:civilian killings by foreign forces",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12429,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"inhabitants of Kandahar city","against:killings of civilians by foreign forces",0,2,2,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12427,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"men","against:civilian killings",0,1,NA,"200",200,"Agence France Presse -- English",1
12436,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"residents","against:killing of civilians by security forces",0,NA,NA,"",NA,"The Associated Press",1
12440,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"","against:killings of civilians;for:trial of perpetrators",0,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12439,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"residents of area","against:civilian killings",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12426,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"inhabitants of Kandahar city","against:killing of civilians by security forces",0,2,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12438,700,1138336,31.61332,65.71013,"Kandahar",2010-04-12,1,"men","against:killing of civilians by security forces;against:current government",0,1,NA,"200",200,"Agence France Presse -- English",1
17563,700,1136469,33.33951,69.92041,"Khost",2011-07-14,1,"","against:civilian killings by foreign forces;for:government to punish responsible persons;for:government to stop wilful operations",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
17567,700,1136469,33.33951,69.92041,"Khost",2011-07-14,1,"","against:civilian killings;against:attacks from foreign forces;for:more government involvement",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
17564,700,1136469,33.33951,69.92041,"Khost",2011-07-14,1,"","against:civilian killings by foreign forces;for:government intervention",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
17565,700,1136469,33.33951,69.92041,"Khost",2011-07-14,1,"","against:civilian killings;against:attacks from foreign forces;for:more government involvement",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
16278,700,1136469,33.33951,69.92041,"Khost",2011-04-06,1,"","against:burning of a copy of Koran by American pastor in US;for:pastor to be punished;against:government to allow permanent US bases",0,0,1,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
14872,700,1136469,33.33951,69.92041,"Khost",2010-11-27,1,"residents of Khost Province;failed parliamentary candidates;civil society representatives","for:prosecution of chairman of election commission;against:fraud elections;for:declaring elections invalid",0,1,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
14245,700,1136469,33.33951,69.92041,"Khost",2010-10-08,1,"residents of Khost","against:civilian killings;for:government to prevent similar attacks",0,NA,1,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12190,700,1136469,33.33951,69.92041,"Khost",2009-11-05,1,"","against:foreign forces' operation in Bahramkhel village;against:civilian killings",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
12105,700,1136469,33.33951,69.92041,"Khost",2009-09-04,0,"tribal leaders;religious scholars;influential mojahedin","against:votes quarantine;against:second round of election",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
20207,700,1135689,36.72895,68.857,"Kunduz",2012-09-10,0,"","for:local warlord accused of killing civilians",2,NA,NA,"",NA,"Agence France Presse -- English",1
20203,700,1135689,36.72895,68.857,"Kunduz",2012-09-02,1,"","against:resentment against the ruling government;against:inability of government to prevent civilians killings and crime",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
20205,700,1135689,36.72895,68.857,"Kunduz",2012-09-02,1,"residents","against:civilian killings;against:police;against:provincial government",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
19812,700,1135689,36.72895,68.857,"Kunduz",2012-07-07,1,"residents of Konduz Province","against:lack of security on roads",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
19428,700,1135689,36.72895,68.857,"Kunduz",2012-04-01,1,"","against:detaining of civilians by foreign forces;for:government to intervene",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
15288,700,1135689,36.72895,68.857,"Kunduz",2011-01-09,1,"","against:arrest of civilians by foreign forces;for:Nato forces to release arrested people",0,NA,NA,"hundreds",200,"The Associated Press",1
15289,700,1135689,36.72895,68.857,"Kunduz",2011-01-09,1,"","against:arrest of civilians by foreign forces;for:Nato forces to release arrested people;for:government to prevent them from such actions",0,NA,NA,"dozens;200",113,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",1
5742,700,1138958,34.52813,69.17233,"Kabul",2017-02-24,1,"","against:Pakistani shelling of Afghanistan;for:government action against Pakistan",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5741,700,1138958,34.52813,69.17233,"Kabul",2017-02-24,1,"civil activists","against:Pakistan;for:preventing Pakistan from terrorism support",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5737,700,1138958,34.52813,69.17233,"Kabul",2017-02-25,1,"","against:Pakistan firing missiles on Afghanistan;for:security forces",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5739,700,1138958,34.52813,69.17233,"Kabul",2017-02-25,1,"","against:Pakistan firing missiles on Afghanistan;for:security forces",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5736,700,1138958,34.52813,69.17233,"Kabul",2017-02-25,1,"","against:Pakistani missile attacks",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5744,700,1138958,34.52813,69.17233,"Kabul",2017-03-02,1,"","against:Pakistani aggression",0,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5745,700,1138958,34.52813,69.17233,"Kabul",2017-03-04,1,"residents","for:dismissing Laghman governor;against:officials unable to ensure security",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5763,700,1138958,34.52813,69.17233,"Kabul",2017-03-28,1,"registration department employees","against:sacking;for:reappointment",2,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5764,700,1138958,34.52813,69.17233,"Kabul",2017-03-29,1,"civil activists","against:vote of confidence for ministers;against:MPs taking bribes",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5785,700,1138958,34.52813,69.17233,"Kabul",2017-04-06,1,"civil society activists","against:Pakistani army at border;against:recognizing Durand Line",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5787,700,1138958,34.52813,69.17233,"Kabul",2017-04-06,1,"","against:Pakistan fencing Durand Line;for:response to Pakistani actions",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5789,700,1138958,34.52813,69.17233,"Kabul",2017-04-17,1,"civil society activists","against:continuation of parliamentary work;for:holding elections",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5790,700,1138958,34.52813,69.17233,"Kabul",2017-04-17,1,"students","against:removing Islamic education department",2,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5795,700,1138958,34.52813,69.17233,"Kabul",2017-04-24,1,"","for:prosecuting former president Karzai;for:executing terrorists",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5794,700,1138958,34.52813,69.17233,"Kabul",2017-04-24,1,"","against:deadly attack on military;for:prosecuting Karzai;for:executing terrorists",0,NA,2,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5793,700,1138958,34.52813,69.17233,"Kabul",2017-04-24,1,"","against:massacres in army corps",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5798,700,1138958,34.52813,69.17233,"Kabul",2017-05-01,1,"Afghan labour union","against:increasing unemployment rate",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5800,700,1138958,34.52813,69.17233,"Kabul",2017-05-05,1,"","for:defending women's rights",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5799,700,1138958,34.52813,69.17233,"Kabul",2017-05-05,1,"Green Trend members","against:Hekmatyar returning;against:releasing Hekmatyar from jail",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5801,700,1138958,34.52813,69.17233,"Kabul",2017-05-05,1,"","against:Hekmatyar in Kabul;for:prosecuting Hekmatyar",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5802,700,1138958,34.52813,69.17233,"Kabul",2017-05-05,1,"civil society activists","against:Hekmatyar committing war crimes",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5804,700,1138958,34.52813,69.17233,"Kabul",2017-05-06,1,"","against:Hekmatyar presence in Kabul;against:Hekmatyar missile attacks",0,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5812,700,1138958,34.52813,69.17233,"Kabul",2017-05-17,1,"","against:surge in criminal cases;against:government's indifference to insecurity",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5813,700,1138958,34.52813,69.17233,"Kabul",2017-05-17,1,"","against:rising crime in capital;against:police involvement in crimes",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5814,700,1138958,34.52813,69.17233,"Kabul",2017-05-18,1,"political parties","against:current political situation;against:National Unity Government",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5820,700,1138958,34.52813,69.17233,"Kabul",2017-05-23,1,"","for:peace ensuring development;for:intra country peace talks;against:delayed elections",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5818,700,1138958,34.52813,69.17233,"Kabul",2017-05-23,1,"civil activists","for:announcing date of election",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5819,700,1138958,34.52813,69.17233,"Kabul",2017-05-23,1,"civil activists","for:declaring election date",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5893,700,1138958,34.52813,69.17233,"Kabul",2017-06-02,1,"","for:government officials resigning",0,NA,3,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5894,700,1138958,34.52813,69.17233,"Kabul",2017-06-02,1,"","against:recent bomb attack",0,NA,3,"hundreds",200,"Agence France Presse -- English",3
5867,700,1138958,34.52813,69.17233,"Kabul",2017-06-02,1,"","against:devastating car bomb attack;for:better security;for:resignation of government leaders",1,1,3,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5271,700,1138958,34.52813,69.17233,"Kabul",2016-03-05,1,"civil society activists;religious scholars","against:violence and sexual assaults against women",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5212,700,1138958,34.52813,69.17233,"Kabul",2016-02-20,1,"families of captive servicemen","for:release of relatives",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5209,700,1138958,34.52813,69.17233,"Kabul",2016-02-19,1,"civil society activists","against:silenence about insecurity in northern provinces;against:power cuts in capital",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5430,700,1138958,34.52813,69.17233,"Kabul",2016-05-16,1,"Lighting Movement","against:changing power project route",0,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5815,700,1138336,31.61332,65.71013,"Kandahar",2017-05-14,0,"tribal leaders;civil society activists;Islamic scholars;Provincial Council members","against:UN report on police chief;for:supporting police chief",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5811,700,1138336,31.61332,65.71013,"Kandahar",2017-05-14,0,"civil society activists;university professors","for:supporting police chief;against:accusatory UN report",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5792,700,1138336,31.61332,65.71013,"Kandahar",2017-04-14,1,"","for:resolving young people's problems",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5791,700,1138336,31.61332,65.71013,"Kandahar",2017-04-13,1,"","for:resolving young people's problems",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5751,700,1138336,31.61332,65.71013,"Kandahar",2017-03-14,1,"","against:Pakistan closing border",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5727,700,1138336,31.61332,65.71013,"Kandahar",2017-02-19,1,"industrialists;factory workers","against:lack of stable electricity supply",0,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5723,700,1138336,31.61332,65.71013,"Kandahar",2017-01-29,1,"","against:Pakistani attack on troops;for:UN preventing Pakistan",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5757,700,1138336,31.61332,65.71013,"Kandahar",2016-11-01,1,"","against:kidnapping of civilians by people in police uniforms",1,0,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5706,700,1138336,31.61332,65.71013,"Kandahar",2016-10-02,1,"","for:action against insultings",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5688,700,1138336,31.61332,65.71013,"Kandahar",2016-09-24,0,"islamic scholars;tribal leaders;members of Kandahar provincial council","for:peace process",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5461,700,1138336,31.61332,65.71013,"Kandahar",2016-06-01,1,"residents","against:failure to keep city clean",2,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5424,700,1138336,31.61332,65.71013,"Kandahar",2016-05-17,0,"residents","against:changing power project route",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5426,700,1138336,31.61332,65.71013,"Kandahar",2016-05-17,0,"residents","against:changing power project route",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5392,700,1138336,31.61332,65.71013,"Kandahar",2016-05-10,1,"civil activists;tribal elders","for:execution of murderers",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5386,700,1138336,31.61332,65.71013,"Kandahar",2016-05-07,1,"civil activists;tribal elders","for:execution of murderer",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5052,700,1138336,31.61332,65.71013,"Kandahar",2016-01-10,1,"Kandahar residents","for:support afghan citizen in US bribery case",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5382,700,1136851,34.64751,70.9016,"Khas Kunar",2016-05-04,0,"religious scholars;tribal elders","for:support for security forces",0,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5622,700,1136723,35.58908,68.90093,"Khinjan",2016-08-13,1,"residents","for:securing release of soldiers",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6414,700,1136469,33.33951,69.92041,"Khost",2018-10-11,1,"Islamic preachers","against:not allowing to hold congregations",1,1,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6576,700,1136469,33.33951,69.92041,"Khost",2018-02-17,1,"vendors;residents","against:lack of job opportunities",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
6095,700,1136469,33.33951,69.92041,"Khost",2017-12-10,1,"Gulbuddin Hekmatyar","for:holding parliamentary elections as scheduled",0,NA,NA,"thousands",2000,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5988,700,1136469,33.33951,69.92041,"Khost",2017-11-04,0,"tribal elders;religious scholars;civil activists","for:support for security forces",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5982,700,1136469,33.33951,69.92041,"Khost",2017-11-03,1,"residents","against:amending the census law",0,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5979,700,1136469,33.33951,69.92041,"Khost",2017-10-24,1,"schoolteachers","for:provision of residential areas",2,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5956,700,1136469,33.33951,69.92041,"Khost",2017-10-02,1,"residents","for:dismissal of provincial police chief;for:dismissal of head of crome branch",1,NA,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5743,700,1136469,33.33951,69.92041,"Khost",2017-03-02,1,"","against:Pakistan attacking Afghanistan;against:maltreatment of Afghan refugees;against:Pakistan closing transit trade",0,0,NA,"hundreds",200,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5746,700,1136469,33.33951,69.92041,"Khost",2016-10-12,0,"residents;civil society activists;tribal elders","for:support for mayor",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5699,700,1136469,33.33951,69.92041,"Khost",2016-09-29,0,"residents;jihadi commanders;religious scholars","against:peace agreement between government and Hezb e Eslami",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5389,700,1136469,33.33951,69.92041,"Khost",2016-05-07,1,"","against:changing power project route",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5823,700,1135689,36.72895,68.857,"Kunduz",2017-05-29,1,"","against:suffering under Taliban;for:government postponing operation",2,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5774,700,1135689,36.72895,68.857,"Kunduz",2016-12-27,1,"residents","against:missile attack",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5459,700,1133616,36.70904,67.11087,"Mazar-e Sharif",2016-06-04,1,"members of Balkh provincial council","against:Atta Mohammad Nur;against:injustice",1,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5429,700,1133616,36.70904,67.11087,"Mazar-e Sharif",2016-05-26,1,"shopkeepers","against:governor interfering in their business activities",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5428,700,1133616,36.70904,67.11087,"Mazar-e Sharif",2016-05-25,1,"Bamian residents","against:senior provincial officials usurping their lands",1,NA,NA,"dozens",25,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
5383,700,8534261,33.17568,68.73045,"Sharan",2016-05-04,0,"Civil society activists","for:support for security forces",0,NA,NA,"",NA,"BBC Monitoring South Asia - Political Supplied by BBC Worldwide Monitoring",3
